Short Period,Long Period,Exit After,Stop Loss,Take Profit,Starting Value,Ending Value,Sharpe Ratio,Sortino Ratio,Calmar Ratio,Max Drawdown,Total Return,Annualized Return,Cumulative Return,Total Commission Costs,Total Trades,Win Rate,Average Trade Payoff Ratio
20,80,5,0.01,0.07,10000,9980.594175246,-3.322021041407965,-0.06380120323342398,-0.029369659827911457,1.2720433990433995,-0.001942467845110349,-0.0003890355119096074,-0.0019405824753999695,55.397135754000004,14,0.35714285714285715,1.6408684539564697
20,80,5,0.02,0.03,10000,9871.219789847999,-2.3341078130647617,-0.39183926002367814,-0.14243262527995237,1.6632584284040575,-0.012961661587157992,-0.0025930858021009978,-0.012878021015200102,55.37113215200001,14,0.42857142857142855,0.6873888368567503
20,80,5,0.02,0.05,10000,9884.925694435999,-6.031486459581808,-0.37220496020564076,-0.12962197422776303,1.6255201902569403,-0.01157415340164049,-0.0023158251859813116,-0.01150743055640014,55.454521564000004,14,0.2857142857142857,1.5394582582678507
20,80,5,0.02,0.07,10000,9896.900751326,-3.088713294201364,-0.33530796942408975,-0.12163689261013443,1.5703774312622876,-0.01036344028719538,-0.002073829906083464,-0.010309924867399968,55.478519674,14,0.2857142857142857,1.6394157765521105
20,80,5,0.03,0.03,10000,9824.803390227999,-3.0735679923503163,-0.52070820246837,-0.13245573095710575,2.4222770715662705,-0.017674946611669736,-0.0035343487708350482,-0.017519660977200147,55.167343772,14,0.5,0.5169207016667627
20,80,5,0.03,0.05,10000,9835.084618815998,-5.6955232803452915,-0.4559063445778785,-0.10844042616600069,2.792522989446345,-0.01662903734499315,-0.0033255529798528046,-0.01649153811840024,55.242907184,14,0.35714285714285715,1.0530718766236857
20,80,5,0.03,0.07,10000,9849.641915709997,-4.170140147566948,-0.4183447328949529,-0.11840751391017318,2.3360436064136993,-0.015149992205886916,-0.003030215210883865,-0.015035808429000281,55.40616529,14,0.35714285714285715,1.1192849008574985
20,80,10,0.01,0.03,10000,9924.268038769998,-3.627065609310161,-0.22610826349838903,-0.11318678485581322,1.2200152935646935,-0.007602018382718154,-0.0015216619491676072,-0.007573196123000161,55.33892423,14,0.42857142857142855,0.8460348969505496
20,80,10,0.01,0.05,10000,10013.464880855998,-3.053210899096716,0.036254008495366453,0.020058401602345087,1.1033185275820627,0.0013455823834377394,0.0002695806551578468,0.0013464880855997763,55.283625144000005,14,0.42857142857142855,1.4199733104399888
20,80,10,0.01,0.07,10000,9946.279942855997,-2.729228210730447,-0.1695831841761798,-0.07602350549882797,1.3084380672598332,-0.005386486822110448,-0.0010784281567765635,-0.005372005714400257,55.28756314400001,14,0.2857142857142857,1.959510505083892
20,80,10,0.02,0.03,10000,9871.219789847999,-2.3341078130647617,-0.39183926002367814,-0.14243262527995237,1.6632584284040575,-0.012961661587157992,-0.0025930858021009978,-0.012878021015200102,55.37113215200001,14,0.42857142857142855,0.6873888368567503
20,80,10,0.02,0.05,10000,9900.028895435998,-5.087297174390613,-0.31508655917854206,-0.1244026787622818,1.474950273309257,-0.01004741712685201,-0.002010654074091032,-0.00999711045640015,55.372320564000006,14,0.35714285714285715,1.2314816884315625
