up_days,down_days,trail_percent,Starting Value,Ending Value,Sharpe Ratio,Sortino Ratio,Calmar Ratio,Max Drawdown,Total Return,Annualized Return,Cumulative Return,Total Commission Costs,Total Trades,Win Rate,Average Trade Payoff Ratio
12,4,0.01,10000,9247.645720848004,-3.373808212968802,-0.47821682572858776,-0.07267047160648854,7.523542791519957,-0.07821609052965565,-0.015545982148855114,-0.07523542791519958,127.669775152,37,0.32432432432432434,0.6750886174392483
12,4,0.02,10000,9366.01942438,-1.7116073694330562,-0.293911723798609,-0.0637904988392896,7.290580225479971,-0.06549690831001176,-0.013034512654027943,-0.06339805756200004,123.83673362,36,0.4444444444444444,0.577117748068201
12,4,0.03,10000,9499.498991662003,-1.5600918601373235,-0.227898322900009,-0.054387767371095935,6.743903570039966,-0.05134603349802211,-0.010232817737879622,-0.05005010083379966,123.57030733800002,36,0.5,0.5857014413448404
12,4,0.04,10000,9537.919002310002,-1.7474279236585781,-0.21298065305511055,-0.053133399934232425,6.37648947210002,-0.04730976525828578,-0.009432230701448404,-0.04620809976899982,123.49362069,36,0.5,0.6253160620398094
12,4,0.05,10000,9717.285834534003,-0.822514716416281,-0.14366311621817973,-0.03314558276118008,6.517321295620023,-0.028678748645332618,-0.005728398365441248,-0.02827141654659972,122.528976466,35,0.5714285714285714,0.591221251530482
12,4,0.06,10000,9913.262270533998,-0.48889745212477165,-0.05195519135342798,-0.011598575496712378,6.517321295620023,-0.008711609061959424,-0.0017435700120291536,-0.008673772946600183,119.20259646599999,34,0.5294117647058824,0.8331911637265961
12,4,0.07,10000,9825.919729372,-0.5556173552786262,-0.09708666370422057,-0.02403818387985326,6.293106255620023,-0.01756132848795904,-0.003511669202312946,-0.01740802706279992,112.871716628,32,0.53125,0.7785297984676797
12,4,0.08,10000,9678.797762468002,-0.7179739412442528,-0.1829786467415973,-0.04066374519970058,6.682417283540036,-0.03264739751093027,-0.006518521888718176,-0.032120223753199756,112.200223532,32,0.53125,0.7102541831648347
12,4,0.09,10000,9423.150958400009,-0.8455756681245897,-0.42008206520439506,-0.06091697432696517,8.190761971580033,-0.059415563691868505,-0.011831456117930144,-0.057684904159999134,108.64698360000001,31,0.5161290322580645,0.6383660514992342
12,4,0.1,10000,9327.671265192,-0.9771599169997519,-0.599118109041471,-0.07254001659768718,8.310836613119973,-0.0695997057316131,-0.013845330850528982,-0.06723287348079994,104.23005680800001,30,0.5,0.6544101375420999
