trail_percent,long_spike,short_spike,Starting Value,Ending Value,Sharpe Ratio,Sortino Ratio,Calmar Ratio,Max Drawdown,Total Return,Annualized Return,Cumulative Return,Total Commission Costs,Total Trades,Win Rate,Average Trade Payoff Ratio
0.01,1.09,0.93,10000,10443.628551790003,-0.47044470721186576,0.3739948644783183,0.1039958554524803,2.0711074514067724,0.04340699150660902,0.008726146542821101,0.04436285517900033,190.62169921,50,0.52,1.4051372671869404
0.01,1.09,0.94,10000,10503.245331064008,-0.6461797981540977,0.3306563846286934,0.10889467676747547,1.8343755045329255,0.04909919556326484,0.009876088654189792,0.05032453310640085,232.95503893599997,61,0.5409836065573771,1.2765569040299714
0.01,1.09,0.95,10000,10337.928057917998,-0.5469930029873143,0.1485664047267964,0.04062464890738338,2.6390433849400963,0.033234374761391586,0.0066743291618978975,0.03379280579179977,288.702419082,76,0.5526315789473685,1.01626828897089
0.01,1.09,0.96,10000,10358.625460325997,-0.5376869323296715,0.1340131236143027,0.028724904253223903,3.1265525086714803,0.035234457460132526,0.007077416069282273,0.035862546032599675,365.40481867399996,96,0.5208333333333334,1.1246339031853207
0.01,1.09,0.97,10000,10473.71661789998,-0.1635736557479916,0.1209678125012592,0.019573224210788776,4.157713204803133,0.04628384673057415,0.00930716662173746,0.04737166178999796,535.0837581000002,139,0.5251798561151079,1.0958841173393465
0.01,1.1,0.9,10000,10144.462415450002,-1.6480967810806555,0.18829378355121748,0.06292893850489178,1.7368360657614996,0.014342888781136964,0.0028749810675822328,0.014446241545000156,119.52757954999998,32,0.46875,1.3927669233239868
0.01,1.1,0.91,10000,10118.100478496002,-1.4634040357824636,0.14738041053061704,0.04742506987525543,1.7616534151100325,0.011740853494110963,0.0023527993051008405,0.011810047849600233,127.44953950399999,34,0.47058823529411764,1.3266861266663623
0.01,1.1,0.92,10000,10167.621109526004,-1.0031470126242206,0.16633693380132206,0.046333773936265955,2.128088061387437,0.016623177170302875,0.0033328176569816423,0.016762110952600415,155.33903947399997,41,0.4634146341463415,1.4007988350180283
0.01,1.1,0.93,10000,10312.862766708004,-0.7358069104530761,0.2799642557460692,0.07714602135822711,2.0968595015299245,0.030806835425790106,0.006185311466762452,0.03128627667080036,178.46737929199998,47,0.48936170212765956,1.4277879292620124
0.01,1.1,0.94,10000,10372.479545982009,-0.9682059032474626,0.2568042490918567,0.08389105184384604,1.8571954708785705,0.03657100828211451,0.00734686796164896,0.037247954598200884,220.80071901799997,58,0.5172413793103449,1.2818569709315255
